AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/05/03,05:00,23.6,0.0,97,61,0.3
2025/05/03,06:00,23.5,0.0,97,66,0.0
2025/05/03,07:00,23.5,0.0,98,115,0.3
2025/05/03,08:00,24.1,0.0,97,83,0.0
2025/05/03,09:00,25.2,0.0,92,8,0.4
2025/05/03,10:00,26.3,0.0,87,17,0.2
2025/05/03,11:00,27.6,0.0,81,8,0.3
2025/05/03,12:00,29.1,0.0,75,21,0.8
2025/05/03,13:00,27.9,8.1,80,142,1.4
2025/05/03,14:00,24.8,4.3,95,300,0.4
2025/05/03,15:00,26.2,0.0,88,312,1.6
2025/05/03,16:00,28.0,0.0,80,282,1.1
2025/05/03,17:00,28.4,0.0,77,283,0.8
2025/05/03,18:00,26.8,0.0,83,297,0.5
2025/05/03,19:00,25.5,0.0,90,207,0.0
2025/05/03,20:00,24.8,0.0,94,16,0.0
2025/05/03,21:00,24.3,0.0,96,211,0.0
2025/05/03,22:00,23.8,0.0,97,202,0.0
2025/05/03,23:00,23.5,0.0,97,210,0.0
2025/05/04,00:00,23.6,0.0,97,197,0.0
2025/05/04,01:00,23.6,0.0,97,S/D,0.0
2025/05/04,02:00,23.2,0.0,98,S/D,0.0
2025/05/04,03:00,23.4,0.0,98,S/D,0.0
2025/05/04,04:00,23.4,0.0,98,103,0.3
2025/05/04,05:00,23.4,0.0,98,142,0.0
2025/05/04,06:00,23.4,0.1,98,S/D,0.0
2025/05/04,07:00,23.6,0.0,98,S/D,0.0
2025/05/04,08:00,24.3,0.0,96,208,0.1
2025/05/04,09:00,25.4,0.0,92,166,0.2
2025/05/04,10:00,26.1,0.0,89,17,0.2
2025/05/04,11:00,27.2,0.0,84,171,0.2
2025/05/04,12:00,28.4,0.0,79,175,0.4
2025/05/04,13:00,28.9,0.0,76,278,1.2
2025/05/04,14:00,25.6,20.6,85,287,2.8
2025/05/04,15:00,23.2,9.2,98,345,1.5
2025/05/04,16:00,24.1,0.1,97,276,0.3
2025/05/04,17:00,25.1,0.0,94,7,0.3
2025/05/04,18:00,24.9,0.0,93,10,0.2
2025/05/04,19:00,24.4,0.0,96,S/D,0.0
2025/05/04,20:00,24.0,0.0,97,199,0.0
2025/05/04,21:00,23.9,0.0,97,202,0.0
2025/05/04,22:00,23.8,0.0,98,185,0.1
2025/05/04,23:00,23.9,0.0,97,170,0.4
2025/05/05,00:00,23.9,0.0,96,174,0.1
2025/05/05,01:00,23.4,0.0,96,137,0.6
2025/05/05,02:00,23.0,0.5,97,196,0.4
2025/05/05,03:00,22.9,3.0,98,S/D,0.0
2025/05/05,04:00,22.7,5.6,98,66,0.1
2025/05/05,05:00,22.7,3.7,98,112,0.5
2025/05/05,06:00,22.8,0.9,98,143,0.1
2025/05/05,07:00,22.8,1.0,98,156,0.1
2025/05/05,08:00,23.2,0.1,98,326,0.2
2025/05/05,09:00,23.5,0.3,97,276,0.1
2025/05/05,10:00,23.8,0.3,96,287,0.6
2025/05/05,11:00,24.2,0.1,95,276,0.8
2025/05/05,12:00,24.9,0.0,92,244,0.6
2025/05/05,13:00,25.2,0.0,90,259,0.2
2025/05/05,14:00,25.6,0.0,89,294,0.8
2025/05/05,15:00,25.2,0.4,91,286,1.8
2025/05/05,16:00,25.5,0.0,89,292,2.1
2025/05/05,17:00,25.7,0.0,88,294,1.6
2025/05/05,18:00,25.6,0.0,87,270,1.2
2025/05/05,19:00,24.5,0.0,91,261,0.0
2025/05/05,20:00,23.5,0.0,95,214,0.1
2025/05/05,21:00,23.1,0.0,96,224,0.0
2025/05/05,22:00,23.0,0.0,97,220,0.0
2025/05/05,23:00,23.1,0.0,97,223,0.0
2025/05/06,00:00,23.2,0.0,97,230,0.0
2025/05/06,01:00,23.1,0.0,97,S/D,0.0
2025/05/06,02:00,23.1,0.0,98,S/D,0.0
2025/05/06,03:00,23.3,0.0,98,303,0.1
2025/05/06,04:00,23.2,0.0,98,274,0.0
2025/05/06,05:00,22.9,0.0,98,273,1.0
2025/05/06,06:00,22.8,0.0,98,265,0.8
2025/05/06,07:00,22.9,0.0,97,237,0.8
2025/05/06,08:00,23.6,0.0,95,259,0.9
2025/05/06,09:00,24.5,0.0,93,259,1.5
2025/05/06,10:00,25.7,0.0,87,244,1.9
2025/05/06,11:00,27.3,0.0,81,256,1.8
2025/05/06,12:00,28.6,0.0,75,271,1.8
2025/05/06,13:00,29.6,0.0,70,282,2.0
2025/05/06,14:00,30.1,0.0,67,276,1.2
2025/05/06,15:00,29.7,0.3,68,234,0.4
2025/05/06,16:00,30.0,4.6,67,329,0.6
2025/05/06,17:00,26.8,0.0,83,335,0.7
2025/05/06,18:00,26.7,0.1,81,248,1.5
2025/05/06,19:00,25.2,0.0,86,2,0.1
2025/05/06,20:00,25.1,0.0,91,39,0.3
2025/05/06,21:00,24.9,0.0,93,S/D,0.0
2025/05/06,22:00,24.6,0.0,94,S/D,0.0
2025/05/06,23:00,24.5,0.0,95,119,0.1
2025/05/07,00:00,24.5,0.0,95,108,1.5
2025/05/07,01:00,24.4,0.0,96,112,0.2
2025/05/07,02:00,24.3,0.0,96,79,0.1
2025/05/07,03:00,24.2,0.0,96,20,0.6
2025/05/07,04:00,23.9,0.0,96,56,0.5
2025/05/07,05:00,23.7,0.0,97,S/D,0.0
2025/05/07,06:00,23.7,0.1,97,353,0.1
2025/05/07,07:00,23.8,0.0,97,22,0.1
2025/05/07,08:00,24.4,0.0,95,24,0.0
2025/05/07,09:00,25.4,0.0,91,29,0.7
2025/05/07,10:00,27.4,0.0,85,356,0.5
2025/05/07,11:00,28.9,0.0,79,351,0.4
2025/05/07,12:00,30.1,0.0,73,355,0.8
2025/05/07,13:00,30.0,0.0,73,288,1.9
2025/05/07,14:00,24.5,24.3,91,308,1.5
2025/05/07,15:00,22.9,2.1,95,277,0.6
2025/05/07,16:00,23.0,0.0,94,338,0.7
2025/05/07,17:00,23.1,0.0,95,162,0.1
2025/05/07,18:00,23.3,0.0,96,155,0.2
2025/05/07,19:00,23.0,0.0,97,118,0.1
2025/05/07,20:00,22.8,0.0,97,164,0.1
2025/05/07,21:00,22.7,0.0,97,S/D,0.0
2025/05/07,22:00,22.7,0.0,98,56,0.0
2025/05/07,23:00,22.5,0.0,98,S/D,0.0
2025/05/08,00:00,22.7,0.0,98,S/D,0.0
2025/05/08,01:00,22.7,0.0,98,S/D,0.0
2025/05/08,02:00,22.9,0.0,98,S/D,0.0
2025/05/08,03:00,23.1,0.1,98,S/D,0.0
2025/05/08,04:00,23.0,0.1,98,93,0.2
2025/05/08,05:00,23.2,0.8,97,97,0.9
2025/05/08,06:00,23.0,0.9,97,191,0.2
2025/05/08,07:00,23.1,0.0,97,58,0.6
2025/05/08,08:00,24.4,0.0,95,16,0.7
2025/05/08,09:00,25.8,0.0,91,34,0.6
2025/05/08,10:00,27.7,0.0,84,34,0.6
2025/05/08,11:00,28.3,0.0,79,31,1.5
2025/05/08,12:00,29.0,0.0,73,12,0.2
2025/05/08,13:00,30.0,0.0,68,22,1.0
2025/05/08,14:00,31.1,0.0,64,342,0.3
2025/05/08,15:00,31.3,0.0,64,291,1.3
2025/05/08,16:00,25.1,27.0,88,336,4.1
2025/05/08,17:00,23.8,5.5,96,344,2.1
2025/05/08,18:00,23.8,0.3,95,293,0.7
2025/05/08,19:00,23.6,0.0,96,S/D,0.0
2025/05/08,20:00,23.5,0.0,97,22,0.0
2025/05/08,21:00,23.3,0.0,97,95,0.3
2025/05/08,22:00,23.2,0.0,97,136,0.1
2025/05/08,23:00,23.3,0.1,98,115,1.5
2025/05/09,00:00,23.4,0.1,98,112,0.3
2025/05/09,01:00,23.2,0.0,98,110,0.1
2025/05/09,02:00,23.0,0.0,98,S/D,0.0
2025/05/09,03:00,22.8,0.0,99,S/D,0.0
2025/05/09,04:00,22.8,0.0,99,10,0.1
2025/05/09,05:00,22.8,0.0,99,68,0.1
2025/05/09,06:00,22.9,0.0,99,S/D,0.0
2025/05/09,07:00,23.0,0.0,99,292,0.1
2025/05/09,08:00,23.5,0.0,99,36,0.1
2025/05/09,09:00,24.0,0.3,98,43,1.2
2025/05/09,10:00,24.9,0.0,93,41,2.7
2025/05/09,11:00,25.7,0.0,89,36,2.3
2025/05/09,12:00,26.6,0.0,86,18,1.3
2025/05/09,13:00,27.7,0.0,82,26,1.0
2025/05/09,14:00,28.1,0.0,80,37,1.4
2025/05/09,15:00,29.2,0.0,74,35,1.2
2025/05/09,16:00,29.5,0.0,71,39,1.4
2025/05/09,17:00,29.8,0.0,69,53,1.4
2025/05/09,18:00,28.9,0.0,73,72,0.7
2025/05/09,19:00,26.9,0.0,82,76,0.2
2025/05/09,20:00,25.8,0.0,89,84,0.4
2025/05/09,21:00,25.4,0.0,89,69,0.3
2025/05/09,22:00,24.8,0.0,92,S/D,0.0
2025/05/09,23:00,24.5,0.0,93,76,0.0
2025/05/10,00:00,24.5,0.0,92,57,0.6
2025/05/10,01:00,24.4,0.1,94,S/D,0.0
2025/05/10,02:00,24.3,0.0,94,311,0.0
2025/05/10,03:00,24.0,0.0,96,195,0.1
2025/05/10,04:00,23.6,0.0,96,34,0.2
2025/05/10,05:00,23.6,0.0,97,112,0.1
2025/05/10,06:00,23.4,0.0,97,70,0.4
2025/05/10,07:00,23.6,0.0,95,56,2.6
2025/05/10,08:00,24.3,0.0,93,43,1.1
2025/05/10,09:00,25.6,0.0,88,35,1.5
2025/05/10,10:00,27.3,0.0,82,27,1.9
2025/05/10,11:00,28.4,0.0,77,26,1.9
2025/05/10,12:00,29.2,0.0,74,10,0.7
2025/05/10,13:00,29.2,0.0,72,38,1.1
2025/05/10,14:00,29.4,0.0,74,144,1.3
2025/05/10,15:00,30.7,0.0,68,20,1.0
2025/05/10,16:00,27.5,4.8,79,89,2.3
2025/05/10,17:00,24.9,0.0,93,S/D,0.0
2025/05/10,18:00,25.2,0.0,94,223,0.3
2025/05/10,19:00,24.9,0.0,94,233,1.0
2025/05/10,20:00,24.4,0.0,95,243,0.7
2025/05/10,21:00,24.0,0.0,96,222,0.4
2025/05/10,22:00,23.7,0.0,96,198,0.1
2025/05/10,23:00,23.5,0.0,97,232,0.0
2025/05/11,00:00,23.3,0.0,97,229,0.2
2025/05/11,01:00,23.3,0.0,97,237,0.0
2025/05/11,02:00,23.2,7.9,97,146,1.3
2025/05/11,03:00,22.8,11.8,99,199,0.8
2025/05/11,04:00,22.8,0.0,99,347,0.1
2025/05/11,05:00,22.9,0.0,99,349,0.1
2025/05/11,06:00,22.9,0.0,99,260,0.1
2025/05/11,07:00,23.0,0.0,99,258,0.5
2025/05/11,08:00,23.7,0.0,97,262,0.8
2025/05/11,09:00,24.3,0.0,95,262,0.6
2025/05/11,10:00,25.0,0.0,93,282,0.5
2025/05/11,11:00,24.0,12.6,95,69,2.0
2025/05/11,12:00,21.9,4.5,99,51,0.2
2025/05/11,13:00,22.4,0.0,99,341,0.5
2025/05/11,14:00,23.1,0.0,97,12,0.9
2025/05/11,15:00,24.7,0.0,90,346,0.8
2025/05/11,16:00,25.7,0.1,86,10,1.6
2025/05/11,17:00,25.4,0.0,87,339,1.6
2025/05/11,18:00,24.9,0.0,89,322,1.8
2025/05/11,19:00,24.3,0.0,91,308,1.1
2025/05/11,20:00,23.8,0.0,93,312,0.9
2025/05/11,21:00,23.6,0.0,94,268,0.1
2025/05/11,22:00,23.5,0.0,94,257,0.3
2025/05/11,23:00,23.0,3.2,95,226,1.1
2025/05/12,00:00,22.8,4.3,97,279,0.1
2025/05/12,01:00,22.7,3.0,98,150,0.4
2025/05/12,02:00,22.7,0.2,98,329,0.0
2025/05/12,03:00,22.7,0.0,98,299,0.2
2025/05/12,04:00,22.7,0.0,98,303,0.1
2025/05/12,05:00,22.5,0.0,98,259,0.8
2025/05/12,06:00,22.6,0.0,98,272,1.8
2025/05/12,07:00,22.6,0.0,97,267,1.6
2025/05/12,08:00,22.7,0.0,98,270,1.2
2025/05/12,09:00,23.0,5.8,97,225,1.2
2025/05/12,10:00,22.7,15.1,99,159,0.1
2025/05/12,11:00,22.7,11.4,99,8,0.0
2025/05/12,12:00,22.9,3.4,99,305,0.2
2025/05/12,13:00,23.3,1.8,99,319,0.2
2025/05/12,14:00,24.1,0.2,97,298,0.7
2025/05/12,15:00,24.6,0.0,94,280,1.2
2025/05/12,16:00,25.1,0.0,91,285,1.3
2025/05/12,17:00,25.1,0.0,91,293,0.4
2025/05/12,18:00,24.4,4.2,93,267,0.6
2025/05/12,19:00,23.6,0.0,96,222,0.0
2025/05/12,20:00,23.5,0.0,96,292,0.2
2025/05/12,21:00,23.2,0.0,96,296,0.2
2025/05/12,22:00,23.1,0.1,97,267,0.1
2025/05/12,23:00,23.0,0.3,97,221,0.3
2025/05/13,00:00,22.9,2.6,97,274,0.0
2025/05/13,01:00,22.9,1.7,98,286,0.0
2025/05/13,02:00,22.8,1.0,98,305,0.0
2025/05/13,03:00,22.7,1.1,98,S/D,0.0
2025/05/13,04:00,22.8,0.2,98,317,0.0
2025/05/13,05:00,22.8,0.0,98,314,0.7
2025/05/13,06:00,22.8,0.0,98,303,0.5
2025/05/13,07:00,22.8,0.0,98,271,1.1
2025/05/13,08:00,23.0,0.1,98,255,0.9
2025/05/13,09:00,23.7,0.0,96,273,0.8
2025/05/13,10:00,24.5,0.0,93,279,1.0
2025/05/13,11:00,25.5,0.0,89,266,1.5
2025/05/13,12:00,26.4,0.0,86,289,1.2
2025/05/13,13:00,27.7,0.0,81,303,1.5
2025/05/13,14:00,26.5,1.1,84,267,0.4
2025/05/13,15:00,24.4,5.7,94,153,1.7
2025/05/13,16:00,23.7,0.4,95,311,2.0
2025/05/13,17:00,23.8,0.0,95,309,0.4
2025/05/13,18:00,23.7,0.0,95,308,0.1
2025/05/13,19:00,23.3,0.0,96,242,0.2
2025/05/13,20:00,23.0,0.0,97,S/D,0.0
2025/05/13,21:00,22.7,0.0,97,S/D,0.0
2025/05/13,22:00,22.5,0.0,98,S/D,0.0
2025/05/13,23:00,22.4,0.0,98,S/D,0.0
2025/05/14,00:00,22.0,0.0,98,S/D,0.0
2025/05/14,01:00,22.0,0.0,98,S/D,0.0
2025/05/14,02:00,21.9,0.0,98,345,0.0
2025/05/14,03:00,22.2,0.0,99,341,0.0
2025/05/14,04:00,22.2,0.0,99,S/D,0.0
2025/05/14,05:00,22.2,0.0,99,S/D,0.0
2025/05/14,06:00,22.3,0.0,99,S/D,0.0
2025/05/14,07:00,22.5,0.0,99,S/D,0.0
2025/05/14,08:00,23.3,0.0,98,303,0.1
2025/05/14,09:00,24.6,0.0,95,270,0.5
2025/05/14,10:00,25.1,0.0,92,205,0.8
2025/05/14,11:00,25.9,0.0,88,292,0.6
2025/05/14,12:00,26.7,0.0,85,248,0.4
2025/05/14,13:00,27.7,0.0,80,187,1.1
2025/05/14,14:00,28.2,0.0,77,270,0.5
2025/05/14,15:00,28.8,0.0,74,320,0.7
2025/05/14,16:00,28.9,0.0,74,305,0.9
2025/05/14,17:00,27.8,0.0,79,253,1.3
2025/05/14,18:00,27.1,0.0,82,288,0.2
2025/05/14,19:00,25.5,0.0,90,15,0.2
2025/05/14,20:00,24.8,0.0,93,56,0.3
2025/05/14,21:00,24.5,0.0,94,65,0.2
2025/05/14,22:00,24.1,0.0,94,70,0.1
2025/05/14,23:00,23.9,0.0,95,S/D,0.0
2025/05/15,00:00,23.7,0.0,96,S/D,0.0
2025/05/15,01:00,23.5,0.0,97,199,0.6
2025/05/15,02:00,23.6,0.0,96,196,1.0
2025/05/15,03:00,23.4,0.0,96,214,1.4
2025/05/15,04:00,23.1,0.0,96,210,0.3
2025/05/15,05:00,23.1,0.0,97,230,0.0
2025/05/15,06:00,23.0,0.0,97,189,0.1
2025/05/15,07:00,23.1,0.1,97,157,0.1
2025/05/15,08:00,23.3,0.2,97,179,0.2
2025/05/15,09:00,23.7,0.1,95,181,1.1
2025/05/15,10:00,24.0,1.0,95,206,0.8
2025/05/15,11:00,24.6,0.1,94,240,0.7
2025/05/15,12:00,25.5,0.0,90,285,1.2
2025/05/15,13:00,26.8,0.0,84,273,1.3
2025/05/15,14:00,27.5,0.0,82,257,1.7
2025/05/15,15:00,27.8,0.0,79,268,1.7
2025/05/15,16:00,28.2,0.0,76,270,1.8
2025/05/15,17:00,28.5,0.0,75,289,1.2
2025/05/15,18:00,27.1,0.0,81,285,1.2
2025/05/15,19:00,25.9,0.0,86,295,0.9
2025/05/15,20:00,25.4,0.0,88,280,0.2
2025/05/15,21:00,24.6,0.1,89,233,2.1
2025/05/15,22:00,23.7,0.4,92,221,0.4
2025/05/15,23:00,23.4,2.7,95,148,1.0
2025/05/16,00:00,23.1,4.0,96,187,0.7
2025/05/16,01:00,22.9,1.6,97,208,0.0
2025/05/16,02:00,22.8,0.0,97,253,0.1
2025/05/16,03:00,22.8,0.0,96,289,0.1
2025/05/16,04:00,22.8,0.0,97,S/D,0.0
2025/05/16,05:00,22.8,0.0,97,126,0.0
2025/05/16,06:00,22.7,0.0,98,133,0.0
2025/05/16,07:00,22.7,0.0,98,145,0.0
2025/05/16,08:00,23.0,1.5,98,41,0.1
2025/05/16,09:00,23.3,0.1,97,182,0.0
2025/05/16,10:00,23.6,0.6,96,S/D,0.0
2025/05/16,11:00,23.9,0.0,94,312,0.1
2025/05/16,12:00,24.2,0.0,93,304,0.3
2025/05/16,13:00,24.2,0.2,93,292,0.1
2025/05/16,14:00,24.1,3.2,95,S/D,0.0
2025/05/16,15:00,24.3,1.4,94,202,1.0
2025/05/16,16:00,25.0,0.0,92,253,1.4
2025/05/16,17:00,25.0,0.0,91,274,1.6
2025/05/16,18:00,24.5,0.0,91,288,1.5
2025/05/16,19:00,23.9,0.0,94,286,0.1
2025/05/16,20:00,23.2,0.0,96,S/D,0.0
2025/05/16,21:00,23.2,0.0,97,S/D,0.0
2025/05/16,22:00,23.4,0.0,97,S/D,0.0
2025/05/16,23:00,23.2,0.0,97,S/D,0.0
2025/05/17,00:00,23.2,0.0,98,S/D,0.0
2025/05/17,01:00,23.0,0.0,98,S/D,0.0
2025/05/17,02:00,22.9,0.5,98,S/D,0.0
2025/05/17,03:00,22.9,0.0,98,S/D,0.0
2025/05/17,04:00,22.9,0.0,99,S/D,0.0
2025/05/17,05:00,22.9,0.0,99,346,0.0
2025/05/17,06:00,22.9,0.0,98,S/D,0.0
2025/05/17,07:00,23.0,0.0,98,S/D,0.0
2025/05/17,08:00,23.6,0.0,97,65,0.0
2025/05/17,09:00,25.0,0.0,92,326,0.4
2025/05/17,10:00,26.3,0.0,86,285,0.8
2025/05/17,11:00,27.4,0.0,80,291,1.0
2025/05/17,12:00,28.1,0.0,75,275,1.0
2025/05/17,13:00,27.3,2.3,80,221,0.5
2025/05/17,14:00,28.3,0.0,77,207,0.5
2025/05/17,15:00,28.0,0.0,77,293,0.0
2025/05/17,16:00,29.2,0.0,71,335,0.3
2025/05/17,17:00,28.9,0.0,74,35,0.8
2025/05/17,18:00,27.9,0.0,79,55,0.5
2025/05/17,19:00,26.1,0.0,88,201,0.8
2025/05/17,20:00,25.2,0.0,92,S/D,0.0
2025/05/17,21:00,24.7,0.0,94,S/D,0.0
2025/05/17,22:00,24.6,0.0,95,43,0.0
2025/05/17,23:00,24.6,0.0,95,98,0.0
2025/05/18,00:00,24.5,0.0,95,77,0.0
2025/05/18,01:00,24.3,0.0,96,45,0.1
2025/05/18,02:00,24.2,0.0,96,S/D,0.0
2025/05/18,03:00,23.8,0.0,97,47,0.0
2025/05/18,04:00,23.8,0.0,97,S/D,0.0
2025/05/18,05:00,23.7,0.0,98,S/D,0.0
2025/05/18,06:00,23.6,0.0,97,269,0.0
2025/05/18,07:00,23.7,0.0,98,257,0.0
2025/05/18,08:00,24.8,0.0,95,351,0.2
2025/05/18,09:00,25.8,0.0,91,320,0.2
2025/05/18,10:00,27.3,0.0,86,284,1.1
2025/05/18,11:00,29.0,0.0,78,284,0.8
2025/05/18,12:00,30.3,0.0,70,289,0.7
2025/05/18,13:00,30.6,0.0,69,295,0.5
2025/05/18,14:00,30.7,0.0,67,244,0.7
2025/05/18,15:00,29.8,0.0,71,270,2.4
2025/05/18,16:00,31.4,0.0,65,281,1.6
2025/05/18,17:00,31.4,0.0,64,28,0.9
2025/05/18,18:00,28.4,0.0,78,73,1.1
2025/05/18,19:00,27.3,0.0,84,253,0.2
2025/05/18,20:00,26.2,0.0,90,S/D,0.0
2025/05/18,21:00,25.6,0.0,93,84,0.0
2025/05/18,22:00,25.4,0.0,94,71,0.1
2025/05/18,23:00,25.4,0.0,94,S/D,0.0
2025/05/19,00:00,25.1,0.0,96,204,0.0
2025/05/19,01:00,24.9,0.0,96,193,0.4
2025/05/19,02:00,24.7,0.0,96,170,0.7
2025/05/19,03:00,24.7,0.0,96,157,1.6
2025/05/19,04:00,24.6,0.0,96,145,0.3
2025/05/19,05:00,24.4,0.0,96,168,0.8
2025/05/19,06:00,24.2,0.0,95,156,0.7
2025/05/19,07:00,24.1,0.0,96,115,0.6
2025/05/19,08:00,24.4,0.0,96,78,1.7
2025/05/19,09:00,25.3,0.0,93,52,2.4
2025/05/19,10:00,25.9,0.0,89,53,2.7
2025/05/19,11:00,26.4,0.0,86,55,3.0
2025/05/19,12:00,26.2,0.0,85,58,2.4
2025/05/19,13:00,26.4,0.0,85,40,2.6
2025/05/19,14:00,27.1,0.0,82,36,1.7
2025/05/19,15:00,26.2,0.0,81,305,2.1
2025/05/19,16:00,24.8,0.1,87,296,1.1
2025/05/19,17:00,26.0,0.0,83,291,0.2
2025/05/19,18:00,25.7,0.0,83,264,0.1
2025/05/19,19:00,24.3,0.0,90,193,0.1
2025/05/19,20:00,23.4,0.0,92,207,0.8
2025/05/19,21:00,23.2,0.0,93,299,0.1
2025/05/19,22:00,22.7,0.0,95,236,0.1
2025/05/19,23:00,22.6,0.0,95,288,0.1
2025/05/20,00:00,22.4,0.0,96,251,0.0
2025/05/20,01:00,22.3,0.0,97,217,0.2
2025/05/20,02:00,22.6,0.0,97,237,0.0
2025/05/20,03:00,22.7,0.0,98,286,0.0
2025/05/20,04:00,22.5,0.0,98,S/D,0.0
2025/05/20,05:00,22.7,0.0,98,269,0.0
2025/05/20,06:00,22.7,0.0,98,264,0.5
2025/05/20,07:00,22.8,0.0,98,274,0.3
2025/05/20,08:00,23.4,0.0,96,258,0.2
2025/05/20,09:00,23.8,0.3,96,210,0.0
2025/05/20,10:00,24.2,0.1,95,254,0.9
2025/05/20,11:00,25.3,0.0,92,288,1.3
2025/05/20,12:00,26.7,0.0,87,288,1.5
2025/05/20,13:00,26.7,1.0,87,254,1.4
2025/05/20,14:00,25.3,3.5,94,197,1.1
2025/05/20,15:00,24.9,0.9,95,202,1.6
2025/05/20,16:00,24.9,0.0,94,190,0.2
2025/05/20,17:00,24.9,0.0,93,43,0.8
2025/05/20,18:00,24.8,0.0,95,31,0.8
2025/05/20,19:00,24.6,0.0,96,64,0.4
2025/05/20,20:00,24.4,0.0,96,328,0.3
2025/05/20,21:00,23.9,0.0,97,S/D,0.0
2025/05/20,22:00,23.7,0.0,97,266,0.0
2025/05/20,23:00,23.8,0.0,97,13,0.0
2025/05/21,00:00,23.6,0.0,98,S/D,0.0
2025/05/21,01:00,23.6,0.0,98,11,0.0
2025/05/21,02:00,23.4,0.0,98,S/D,0.0
2025/05/21,03:00,23.4,0.0,98,S/D,0.0
2025/05/21,04:00,23.2,0.1,98,93,0.0
2025/05/21,05:00,23.1,0.0,98,S/D,0.0
2025/05/21,06:00,23.0,0.0,99,S/D,0.0
2025/05/21,07:00,23.0,0.0,99,131,0.3
2025/05/21,08:00,23.4,0.1,99,120,0.2
2025/05/21,09:00,24.2,0.0,96,117,0.4
2025/05/21,10:00,25.3,0.0,92,179,0.8
2025/05/21,11:00,26.3,0.0,89,270,0.1
2025/05/21,12:00,26.9,0.0,86,188,0.7
2025/05/21,13:00,27.6,0.0,82,300,0.6
2025/05/21,14:00,28.8,0.0,77,282,1.3
2025/05/21,15:00,29.7,0.0,71,285,1.4
2025/05/21,16:00,29.9,0.0,69,292,0.9
2025/05/21,17:00,29.8,0.0,68,251,0.1
2025/05/21,18:00,28.3,0.0,76,25,0.5
2025/05/21,19:00,26.6,0.0,86,30,0.0
2025/05/21,20:00,25.4,0.0,91,S/D,0.0
2025/05/21,21:00,24.8,0.0,93,188,0.1
2025/05/21,22:00,24.1,0.0,95,S/D,0.0
2025/05/21,23:00,23.8,0.0,96,111,0.0
2025/05/22,00:00,23.5,0.0,96,S/D,0.0
